targetId	diseaseId	datasourceId	year	novelty	score	sourceId	targetSymbol	targetName	targetBiotype	proteinId	isInMembrane	isSecreted	hasSafetyEvent	hasPocket	hasLigand	hasSmallMoleculeBinder	geneticConstraint	paralogMaxIdentityPercentage	mouseOrthologMaxIdentityPercentage	isCancerDriverGene	hasTEP	mouseKOScore	hasHighQualityChemicalProbes	maxClinicalTrialPhase	tissueSpecificity	tissueDistribution
ENSG00000166825	EFO_0003767	expression_atlas	2023	0.003	0.238	expression_atlas	ANPEP	alanyl aminopeptidase, membrane	protein_coding	P15144	1.0	0.0		0.0	1.0	1.0	-0.3357991248176704	0.0	0.0			-0.7310348651421827	0.0	0.5	0.75	0.0
ENSG00000225953	EFO_0003767	expression_atlas	2023	0.003	0.307	expression_atlas																				
ENSG00000125503	EFO_0003767	expression_atlas	2023	0.009	0.075	expression_atlas	PPP1R12C	protein phosphatase 1 regulatory subunit 12C	protein_coding	Q9BZL4	0.0	0.0		0.0	0.0	0.0	-0.5857470306313816	0.0	0.264705						-1.0	-1.0
ENSG00000139324	EFO_0003767	expression_atlas	2023	0.006	0.052	expression_atlas	TMTC3	transmembrane O-mannosyltransferase targeting cadherins 3	protein_coding	Q6ZXV5	0.0	0.0		0.0	0.0	0.0	-0.41883725776203373	0.0	0.5186			-0.8278071332907078			-1.0	-1.0
ENSG00000156298	EFO_0003767	expression_atlas	2023	0.001	0.107	expression_atlas	TSPAN7	tetraspanin 7	protein_coding	P41732	0.0	0.0		0.0	0.0	0.0	-0.45196916024171707	0.0	0.9196800000000003			-0.28649232490722487			0.5	-1.0
ENSG00000165828	EFO_0003767	expression_atlas	2023	0.005	0.295	expression_atlas	PRAP1	proline rich acidic protein 1	protein_coding	Q96NZ9	0.0	1.0		0.0	0.0	1.0	0.4097728693477807		0.0			-0.6627402497424156			0.75	0.5
ENSG00000181458	EFO_0003767	expression_atlas	2023	0.006	0.116	expression_atlas	TMEM45A	transmembrane protein 45A	protein_coding	Q9NWC5	0.0	0.0		0.0	0.0	0.0	-0.06574286309647848	0.0	0.0			-0.06886764393594369			1.0	-1.0
ENSG00000228526	EFO_0003767	expression_atlas	2023	0.001	0.101	expression_atlas																				
ENSG00000257704	EFO_0003767	expression_atlas	2023	0.009	0.074	expression_atlas	INAFM1	InaF motif containing 1	protein_coding	C9JVW0	0.0	0.0		0.0	0.0	0.0	0.8894561366951448		0.0						-1.0	-1.0
ENSG00000278920	EFO_0003767	expression_atlas	2023	0.001	0.055	expression_atlas																				
ENSG00000280011	EFO_0003767	expression_atlas	2023	0.001	0.06	expression_atlas																				
ENSG00000283103	EFO_0003767	expression_atlas	2023	0.003	0.025	expression_atlas																				
ENSG00000034152	EFO_0003767	expression_atlas	2023	0.013	0.109	expression_atlas	MAP2K3	mitogen-activated protein kinase kinase 3	protein_coding	P46734	0.0	0.0		0.0	1.0	1.0	-0.30381329443634086	-0.4164275	0.8270899999999998			-0.4115540535803597			0.5	-1.0
ENSG00000049249	EFO_0003767	expression_atlas	2023	0.001	0.155	expression_atlas	TNFRSF9	TNF receptor superfamily member 9	protein_coding	Q07011	1.0	0.0		0.0	0.0	0.0	-0.36955615753281934	0.0	0.0			-0.5912789124219694		0.75	0.5	0.5
ENSG00000101017	EFO_0003767	expression_atlas	2023	0.013	0.231	expression_atlas	CD40	CD40 molecule	protein_coding	P25942	1.0	1.0	-1.0	0.0	0.0	1.0	-0.5973119399874973	0.0	0.0			-0.2546990079032288		0.5	-1.0	0.0
ENSG00000151929	EFO_0003767	expression_atlas	2023	0.006	0.071	expression_atlas	BAG3	BAG cochaperone 3	protein_coding	O95817	0.0	0.0		0.0	0.0	0.0	-0.5638674723900813	0.0	0.24348000000000028			-0.9168395870706882			0.5	-1.0
ENSG00000155719	EFO_0003767	expression_atlas	2023	0.001	0.036	expression_atlas	OTOA	otoancorin	protein_coding	Q7RTW8	1.0	1.0		0.0	0.0	0.0	-0.26859762450510527	0.0	0.0			-0.19734394579047826			0.75	0.5
ENSG00000176046	EFO_0003767	expression_atlas	2023	0.001	0.038	expression_atlas	NUPR1	nuclear protein 1, transcriptional regulator	protein_coding	O60356	0.0	0.0		0.0	0.0	0.0	0.9369660345905397	0.0	0.0			-0.20363345368340835			0.5	-1.0
ENSG00000197451	EFO_0003767	expression_atlas	2023	0.013	0.111	expression_atlas	HNRNPAB	heterogeneous nuclear ribonucleoprotein A/B	protein_coding	Q99729	0.0	0.0		0.0	0.0	0.0	-0.5848093352781829	-0.09638500000000008	0.6084350000000001						-1.0	-1.0
ENSG00000142669	EFO_0003767	expression_atlas	2023	0.009	0.079	expression_atlas	SH3BGRL3	SH3 domain binding glutamate rich protein like 3	protein_coding	Q9H299	0.0	0.0		0.0	0.0	0.0	0.18399666597207753	0.0	0.7849449999999998			0.0			-1.0	-1.0
ENSG00000146039	EFO_0003767	expression_atlas	2023	0.003	0.238	expression_atlas	SLC17A4	solute carrier family 17 member 4	protein_coding	Q9Y2C5	1.0	0.0		0.0	0.0	0.0	0.20598041258595545	0.0	0.0						0.75	0.5
ENSG00000157315	EFO_0003767	expression_atlas	2023	0.004	0.051	expression_atlas	TMED6	transmembrane p24 trafficking protein 6	protein_coding	Q8WW62	0.0	0.0		0.0	0.0	0.0	0.3055844967701604	0.0	0.0			-0.617990035858589			1.0	0.0
ENSG00000164932	EFO_0003767	expression_atlas	2023	0.001	0.314	expression_atlas	CTHRC1	collagen triple helix repeat containing 1	protein_coding	Q96CG8	0.0	1.0		0.0	0.0	0.0	0.5382371327359867	0.0	0.7325099999999999			-0.9010696599432957			0.5	0.0
ENSG00000185532	EFO_0003767	expression_atlas	2023	0.003	0.028	expression_atlas	PRKG1	protein kinase cGMP-dependent 1	protein_coding	Q13976	0.0	0.0	-1.0	0.0	1.0	1.0	-0.8444467597416129	0.0	0.9781350000000003			-0.9496287905709144			0.5	0.0
ENSG00000188266	EFO_0003767	expression_atlas	2023	0.002	0.013	expression_atlas	HYKK	hydroxylysine kinase	protein_coding	A2RU49	0.0	0.0		0.0	0.0	0.0	0.28755990831423217		0.0						-1.0	0.0
ENSG00000231298	EFO_0003767	expression_atlas	2023	0.001	0.073	expression_atlas																				
ENSG00000280734	EFO_0003767	expression_atlas	2023	0.005	0.039	expression_atlas																				
ENSG00000130054	EFO_0003767	expression_atlas	2023	0.001	0.051	expression_atlas	NALF2	NALCN channel auxiliary factor 2	protein_coding	O75949	0.0	0.0		0.0	0.0	0.0	-0.5232340070848094	0.0	0.6927950000000003						1.0	0.5
ENSG00000162595	EFO_0003767	expression_atlas	2023	0.002	0.013	expression_atlas	DIRAS3	DIRAS family GTPase 3	protein_coding	O95661	0.0	0.0		0.0	0.0	0.0		0.0							0.75	0.0
ENSG00000166741	EFO_0003767	expression_atlas	2023	0.006	0.222	expression_atlas	NNMT	nicotinamide N-methyltransferase	protein_coding	P40261	0.0	0.0		0.0	1.0	1.0	0.8827880808501771	0.0	0.24242500000000006			0.0			0.5	0.0
ENSG00000182162	EFO_0003767	expression_atlas	2023	0.001	0.071	expression_atlas	P2RY8	P2Y receptor family member 8	protein_coding	Q86VZ1	1.0	0.0		0.0	0.0	0.0	0.7140029172744322	0.0							0.75	0.0
ENSG00000187017	EFO_0003767	expression_atlas	2023	0.007	0.166	expression_atlas	ESPN	espin	protein_coding	B1AK53	0.0	0.0		0.0	0.0	0.0	0.030423004792665242	0.0	0.0			-0.3554596722022593			0.5	0.0
ENSG00000197253	EFO_0003767	expression_atlas	2023	0.001	0.031	expression_atlas	TPSB2	tryptase beta 2	protein_coding	P20231	0.0	1.0		0.0	1.0	1.0	0.9218587205667848	-0.9727274999999999	0.0			0.0			-1.0	0.0
ENSG00000229637	EFO_0003767	expression_atlas	2023	0.003	0.059	expression_atlas	PRAC2	PRAC2 small nuclear protein	protein_coding	D3DTV9	0.0	0.0		0.0	0.0	0.0									0.75	0.5
ENSG00000249992	EFO_0003767	expression_atlas	2023	0.001	0.328	expression_atlas	TMEM158	transmembrane protein 158	protein_coding	Q8WZ71	0.0	0.0		0.0	0.0	0.0	0.7791206501354448		0.2833350000000003						0.5	0.0
ENSG00000108691	EFO_0003767	expression_atlas	2023	0.009	0.261	expression_atlas	CCL2	C-C motif chemokine ligand 2	protein_coding	P13500	0.0	1.0	-1.0	0.0	1.0	1.0	0.10950197957907903	-0.3434349999999998				-0.9570952464677102		0.5	0.5	-1.0
ENSG00000135521	EFO_0003767	expression_atlas	2023	0.012	0.101	expression_atlas	LTV1	LTV1 ribosome biogenesis factor	protein_coding	Q96GA3	0.0	0.0		0.0	0.0	0.0	-0.050218795582413045		0.2736849999999997			-0.2968774632995319			-1.0	-1.0
ENSG00000152217	EFO_0003767	expression_atlas	2023	0.007	0.058	expression_atlas	SETBP1	SET binding protein 1	protein_coding	Q9Y6X0	0.0	0.0		0.0	0.0	0.0	-0.9735361533652844	0.0	0.4705500000000001	-1.0		-0.43428573990479			-1.0	0.0
ENSG00000169884	EFO_0003767	expression_atlas	2023	0.003	0.025	expression_atlas	WNT10B	Wnt family member 10B	protein_coding	O00744	0.0	1.0		0.0	0.0	0.0	0.006042925609502037	-0.04884249999999994	0.8200499999999998			-0.10783214861928653			1.0	0.0
ENSG00000197933	EFO_0003767	expression_atlas	2023	0.008	0.063	expression_atlas	ZNF823	zinc finger protein 823	protein_coding	P16415	0.0	0.0		0.0	0.0	0.0	0.09554073765367788	-0.42623							-1.0	-1.0
ENSG00000213996	EFO_0003767	expression_atlas	2023	0.004	0.373	expression_atlas	TM6SF2	transmembrane 6 superfamily member 2	protein_coding	Q9BZW4	0.0	0.0		0.0	0.0	0.0	0.013023546572202616	0.0	0.0			-0.7837037363239169			0.75	0.5
ENSG00000225421	EFO_0003767	expression_atlas	2023	0.001	0.136	expression_atlas																				
ENSG00000244300	EFO_0003767	expression_atlas	2023	0.011	0.022	expression_atlas																				
ENSG00000085563	EFO_0003767	expression_atlas	2023	0.002	0.355	expression_atlas	ABCB1	ATP binding cassette subfamily B member 1	protein_coding	P08183	1.0	0.0	-1.0	0.0	1.0	1.0	-0.5326109606167952	-0.40039000000000013	0.3476550000000003			-0.8509059500783042	0.0	0.75	0.5	0.0
ENSG00000136944	EFO_0003767	expression_atlas	2023	0.001	0.031	expression_atlas	LMX1B	LIM homeobox transcription factor 1 beta	protein_coding	O60663	0.0	0.0		0.0	0.0	0.0	-0.6084600958533029	-0.12313499999999991	0.9129350000000003			-0.9346732734589092			1.0	0.5
ENSG00000137203	EFO_0003767	expression_atlas	2023	0.007	0.055	expression_atlas	TFAP2A	transcription factor AP-2 alpha	protein_coding	P05549	0.0	0.0	-1.0	0.0	0.0	0.0	-0.8099604084184205	-0.3678825	0.7380400000000001			-0.9650887617030659			0.5	0.0
ENSG00000155850	EFO_0003767	expression_atlas	2023	0.002	0.363	expression_atlas	SLC26A2	solute carrier family 26 member 2	protein_coding	P50443	0.0	0.0		0.0	0.0	0.0	0.24015419879141486	0.0	0.046009999999999704			-0.7093199934709473			1.0	-1.0
ENSG00000226647	EFO_0003767	expression_atlas	2023	0.004	0.033	expression_atlas																				
ENSG00000091137	EFO_0003767	expression_atlas	2023	0.007	0.079	expression_atlas	SLC26A4	solute carrier family 26 member 4	protein_coding	O43511	1.0	0.0	-1.0	0.0	0.0	1.0	0.3210043759116483	0.0	0.3782049999999998			-0.35876885007163156			1.0	0.5
ENSG00000100097	EFO_0003767	expression_atlas	2023	0.003	0.047	expression_atlas	LGALS1	galectin 1	protein_coding	P09382	0.0	1.0		1.0	1.0	1.0	0.6471139820795999	0.0	0.40740499999999996			-0.30345274996420674		0.5	-1.0	-1.0
ENSG00000130707	EFO_0003767	expression_atlas	2023	0.005	0.197	expression_atlas	ASS1	argininosuccinate synthase 1	protein_coding	P00966	0.0	0.0		0.0	0.0	0.0	0.09324859345697023		0.8422350000000002			-0.8391754329267953			0.75	0.0
ENSG00000172465	EFO_0003767	expression_atlas	2023	0.004	0.032	expression_atlas	TCEAL1	transcription elongation factor A like 1	protein_coding	Q15170	0.0	0.0		0.0	0.0	0.0	0.1928526776411752	0.0	0.21383500000000027			0.0			-1.0	-1.0
ENSG00000184349	EFO_0003767	expression_atlas	2023	0.016	0.174	expression_atlas	EFNA5	ephrin A5	protein_coding	P52803	0.0	0.0		0.0	0.0	0.0	-0.7613044384246718	0.0	0.9561399999999999			-0.8159560824862174			-1.0	0.0
ENSG00000103375	EFO_0003767	expression_atlas	2023	0.002	0.477	expression_atlas	AQP8	aquaporin 8	protein_coding	O94778	1.0	0.0		0.0	0.0	0.0	0.26151281516982694	0.0	0.0			-0.23265234396795703			0.75	0.5
ENSG00000170955	EFO_0003767	expression_atlas	2023	0.003	0.067	expression_atlas	CAVIN3	caveolae associated protein 3	protein_coding	Q969G5	1.0	0.0		0.0	0.0	0.0	0.8317357782871431	0.0	0.06130500000000012			-0.6124549366298212			-1.0	0.0
ENSG00000211950	EFO_0003767	expression_atlas	2023	0.001	0.303	expression_atlas	IGHV1-24	immunoglobulin heavy variable 1-24	IG_V_gene	A0A0C4DH33	1.0	1.0						-0.700855	0.0						0.5	0.0
ENSG00000243649	EFO_0003767	expression_atlas	2023	0.001	0.185	expression_atlas	CFB	complement factor B	protein_coding	P00751	0.0	1.0		1.0	1.0	1.0	-0.4683267347364034	0.0	0.03796000000000035			-0.6264705090582242	1.0	0.75	1.0	0.0
ENSG00000110328	EFO_0003767	expression_atlas	2023	0.014	0.121	expression_atlas	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18	protein_coding	Q6P9A2	0.0	0.0		0.0	0.0	0.0	-0.3318399666597208	0.0	0.9258650000000003			-0.11840201605046008			-1.0	0.0
ENSG00000139915	EFO_0003767	expression_atlas	2023	0.001	0.03	expression_atlas	MDGA2	MAM domain containing glycosylphosphatidylinositol anchor 2	protein_coding	Q7Z553	1.0	0.0	-1.0	0.0	0.0	0.0	-0.8406959783288185	0.0	0.85366			-0.7221845495722292			0.75	0.5
ENSG00000149428	EFO_0003767	expression_atlas	2023	0.031	0.264	expression_atlas	HYOU1	hypoxia up-regulated 1	protein_coding	Q9Y4L1	0.0	0.0		0.0	0.0	0.0	-0.7135861637841217	0.0	0.5996000000000002			-0.7133205330666659			-1.0	-1.0
ENSG00000182185	EFO_0003767	expression_atlas	2023	0.002	0.015	expression_atlas	RAD51B	RAD51 paralog B	protein_coding	O15315	0.0	0.0		0.0	0.0	0.0	0.7078558032923525	0.0	0.27143000000000017						-1.0	-1.0
ENSG00000245156	EFO_0003767	expression_atlas	2023	0.002	0.015	expression_atlas																				
ENSG00000270641	EFO_0003767	expression_atlas	2023	0.001	0.067	expression_atlas																				
ENSG00000091536	EFO_0003767	expression_atlas	2023	0.001	0.051	expression_atlas	MYO15A	myosin XVA	protein_coding	Q9UKN7	0.0	0.0		0.0	0.0	0.0	-0.13659095644926023	0.0	0.13031000000000006			-0.34587268761260226			1.0	0.5
ENSG00000111913	EFO_0003767	expression_atlas	2023	0.014	0.196	expression_atlas	RIPOR2	RHO family interacting cell polarization regulator 2	protein_coding	Q9Y4F9	1.0	0.0	-1.0	0.0	0.0	0.0	-0.7178578870598041	0.0	0.38873000000000035			-0.2702593704605255			0.5	0.0
ENSG00000119986	EFO_0003767	expression_atlas	2023	0.019	0.176	expression_atlas	AVPI1	arginine vasopressin induced 1	protein_coding	Q5T686	1.0	0.0		0.0	0.0	0.0	0.9172744321733695		0.0			-0.5109172787807997			0.5	-1.0
ENSG00000127540	EFO_0003767	expression_atlas	2023	0.018	0.149	expression_atlas	UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	protein_coding	O14957	0.0	0.0		0.0	0.0	0.0	0.9645759533236091		0.19643000000000016						0.5	-1.0
ENSG00000144668	EFO_0003767	expression_atlas	2023	0.01	0.085	expression_atlas	ITGA9	integrin subunit alpha 9	protein_coding	Q13797	1.0	0.0		0.0	0.0	0.0	-0.5989789539487393	0.0	0.5024149999999998			-0.6753283309990029			-1.0	0.0
ENSG00000163737	EFO_0003767	expression_atlas	2023	0.001	0.188	expression_atlas	PF4	platelet factor 4	protein_coding	P02776	0.0	1.0		1.0	0.0	1.0	0.7768285059387372	-0.653465				0.0			0.75	0.5
ENSG00000168077	EFO_0003767	expression_atlas	2023	0.002	0.037	expression_atlas	SCARA3	scavenger receptor class A member 3	protein_coding	Q6AZY7	0.0	0.0		0.0	0.0	0.0	0.167951656595124	0.0	0.5297049999999999						-1.0	0.0
ENSG00000168646	EFO_0003767	expression_atlas	2023	0.009	0.074	expression_atlas	AXIN2	axin 2	protein_coding	Q9Y2T1	1.0	0.0		0.0	0.0	1.0	-0.6320066680558449	0.0	0.5017800000000001	-1.0		-0.8786517620951153	0.0		-1.0	0.0
ENSG00000177432	EFO_0003767	expression_atlas	2023	0.016	0.149	expression_atlas	NAP1L5	nucleosome assembly protein 1 like 5	protein_coding	Q96NT1	0.0	0.0		0.0	0.0	0.0	-0.16951448218378828	0.0	0.0						0.5	-1.0
ENSG00000181789	EFO_0003767	expression_atlas	2023	0.013	0.108	expression_atlas	COPG1	COPI coat complex subunit gamma 1	protein_coding	Q9Y678	0.0	0.0		0.0	0.0	0.0	-0.6308605959574911	-0.5165900000000001	0.8627000000000002			-0.5516572839837997			-1.0	-1.0
ENSG00000197872	EFO_0003767	expression_atlas	2023	0.012	0.159	expression_atlas	CYRIA	CYFIP related Rac1 interactor A	protein_coding	Q9H0Q0	0.0	0.0		0.0	0.0	0.0	-0.4634298812252553	-0.48916499999999985	0.9845199999999998			-0.6285599032897629			0.5	-1.0
ENSG00000006282	EFO_0003767	expression_atlas	2023	0.021	0.175	expression_atlas	SPATA20	spermatogenesis associated 20	protein_coding	Q8TB22	0.0	1.0		0.0	0.0	0.0	-0.26151281516982705		0.22070000000000006			0.0			0.5	-1.0
ENSG00000006555	EFO_0003767	expression_atlas	2023	0.021	0.173	expression_atlas	TTC22	tetratricopeptide repeat domain 22	protein_coding	Q5TAA0				0.0	0.0	0.0	0.12335903313190255		0.20914000000000002						0.5	0.0
ENSG00000122591	EFO_0003767	expression_atlas	2023	0.008	0.085	expression_atlas	HYCC1	hyccin PI4KA lipid kinase complex subunit 1	protein_coding	Q9BYI3	1.0	0.0		0.0	0.0	0.0	-0.5169827047301521	0.0	0.58733			-0.8315652426878639			-1.0	-1.0
ENSG00000160957	EFO_0003767	expression_atlas	2023	0.004	0.032	expression_atlas	RECQL4	RecQ like helicase 4	protein_coding	O94761	0.0	0.0		0.0	0.0	0.0	0.3574703063138154	0.0	0.0	-1.0		-0.8749893599075653			0.5	0.0
ENSG00000172478	EFO_0003767	expression_atlas	2023	0.003	0.072	expression_atlas	MAB21L4	mab-21 like 4	protein_coding	Q08AI8	0.0	0.0		0.0	0.0	0.0	0.6379454052927693	0.0	0.0			-0.15555833574473904			0.5	0.0
ENSG00000174640	EFO_0003767	expression_atlas	2023	0.004	0.03	expression_atlas	SLCO2A1	solute carrier organic anion transporter family member 2A1	protein_coding	Q92959	1.0	0.0	-1.0	0.0	0.0	1.0	0.1760783496561784	0.0	0.16018499999999988			-0.817554106309471			0.5	0.0
ENSG00000174705	EFO_0003767	expression_atlas	2023	0.003	0.093	expression_atlas	SH3PXD2B	SH3 and PX domains 2B	protein_coding	A1X283	1.0	0.0		0.0	0.0	0.0	-0.512606793081892	0.0	0.3852899999999998			-0.9373509797438431			-1.0	0.0
ENSG00000204348	EFO_0003767	expression_atlas	2023	0.009	0.077	expression_atlas	DXO	decapping exoribonuclease	protein_coding	O77932	1.0	0.0		0.0	0.0	0.0	0.45894978120441765		0.49495000000000006						-1.0	-1.0
ENSG00000256654	EFO_0003767	expression_atlas	2023	0.001	0.038	expression_atlas																				
ENSG00000274576	EFO_0003767	expression_atlas	2023	0.001	0.259	expression_atlas	IGHV2-70	immunoglobulin heavy variable 2-70	IG_V_gene	P01814	1.0	1.0		0.0	0.0	0.0		-0.9159675	0.0						0.75	0.0
ENSG00000285053	EFO_0003767	expression_atlas	2023	0.004	0.034	expression_atlas	ENSG00000285053	novel protein, GGPS1-TBCE readthrough	protein_coding	Q15813															-1.0	0.0
ENSG00000090020	EFO_0003767	expression_atlas	2023	0.018	0.149	expression_atlas	SLC9A1	solute carrier family 9 member A1	protein_coding	P19634	1.0	0.0		0.0	1.0	1.0	-0.659720775161492	0.0	0.6441699999999997			-0.9253477136102924	1.0		0.5	-1.0
ENSG00000106366	EFO_0003767	expression_atlas	2023	0.004	0.382	expression_atlas	SERPINE1	serpin family E member 1	protein_coding	P05121	0.0	1.0	-1.0	1.0	1.0	1.0	-0.2784955198999791	0.0	0.0			-0.9448738829903769		0.5	0.5	-1.0
ENSG00000165886	EFO_0003767	expression_atlas	2023	0.004	0.095	expression_atlas	UBTD1	ubiquitin domain containing 1	protein_coding	Q9HAC8	1.0	0.0		0.0	0.0	0.0	-0.45082308814336325	-0.11894249999999999	0.9339199999999999						-1.0	-1.0
ENSG00000204361	EFO_0003767	expression_atlas	2023	0.001	0.099	expression_atlas	NXPE2	neurexophilin and PC-esterase domain family member 2	protein_coding	Q96DL1	0.0	0.0		0.0	0.0	0.0	0.4171702438007918	-0.20840749999999986	0.0						0.75	0.5
ENSG00000214300	EFO_0003767	expression_atlas	2023	0.001	0.011	expression_atlas	SPDYE3	speedy/RINGO cell cycle regulator family member E3	protein_coding	A6NKU9				0.0	0.0	0.0	0.183058970618879	0.0	0.0			0.0			1.0	1.0
ENSG00000039987	EFO_0003767	expression_atlas	2023	0.001	0.154	expression_atlas	BEST2	bestrophin 2	protein_coding	Q8NFU1	1.0	0.0		0.0	0.0	0.0	0.45665763700771	0.0	0.47937000000000013			0.0			0.75	0.5
ENSG00000081479	EFO_0003767	expression_atlas	2023	0.001	0.044	expression_atlas	LRP2	LDL receptor related protein 2	protein_coding	P98164	0.0	0.0	-1.0	0.0	0.0	0.0	-0.825484475932486	0.0	0.0			-0.9606888466007169			0.5	0.5
ENSG00000100075	EFO_0003767	expression_atlas	2023	0.011	0.089	expression_atlas	SLC25A1	solute carrier family 25 member 1	protein_coding	P53007	0.0	0.0		0.0	0.0	0.0	-0.31892060846009584	0.0	0.6945349999999998			-0.7868362906511153			0.5	-1.0
ENSG00000138496	EFO_0003767	expression_atlas	2023	0.01	0.178	expression_atlas	PARP9	poly(ADP-ribose) polymerase family member 9	protein_coding	Q8IXQ6	0.0	0.0		0.0	0.0	1.0	-0.12137945405292772	0.0	0.0			0.0			-1.0	-1.0
ENSG00000144381	EFO_0003767	expression_atlas	2023	0.009	0.076	expression_atlas	HSPD1	heat shock protein family D (Hsp60) member 1	protein_coding	P10809	0.0	0.0		0.0	1.0	1.0	-0.8000625130235466	0.0	0.8778350000000004			-0.8477587786881943			0.5	-1.0
ENSG00000156127	EFO_0003767	expression_atlas	2023	0.008	0.113	expression_atlas	BATF	basic leucine zipper ATF-like transcription factor	protein_coding	Q16520	0.0	0.0		0.0	0.0	0.0	-0.5322983954990623	0.0	0.8			0.0			0.5	0.0
ENSG00000210191	EFO_0003767	expression_atlas	2023	0.002	0.059	expression_atlas																				
ENSG00000277734	EFO_0003767	expression_atlas	2023	0.015	0.155	expression_atlas					1.0	0.0						0.0						0.75	1.0	-1.0
ENSG00000002933	EFO_0003767	expression_atlas	2023	0.009	0.076	expression_atlas	TMEM176A	transmembrane protein 176A	protein_coding	Q96HP8	0.0	0.0		0.0	0.0	0.0	0.03000625130235468	0.0	0.0						0.5	-1.0
ENSG00000029534	EFO_0003767	expression_atlas	2023	0.001	0.073	expression_atlas	ANK1	ankyrin 1	protein_coding	P16157	0.0	0.0		1.0	0.0	0.0	-0.92425505313607	0.0	0.5372349999999997			-0.9696272042008133			0.75	0.0
ENSG00000061337	EFO_0003767	expression_atlas	2023	0.002	0.154	expression_atlas	LZTS1	leucine zipper tumor suppressor 1	protein_coding	Q9Y250	1.0	0.0		0.0	0.0	0.0	-0.7042092102521358	0.0	0.49664500000000017			-0.7024852120591482			0.75	0.0
ENSG00000086548	EFO_0003767	expression_atlas	2023	0.001	0.173	expression_atlas	CEACAM6	CEA cell adhesion molecule 6	protein_coding	P40199	1.0	0.0		0.0	0.0	0.0	0.3645551156490936	-0.57122				-0.8096466807352917			0.5	0.0
ENSG00000105197	EFO_0003767	expression_atlas	2023	0.007	0.061	expression_atlas	TIMM50	translocase of inner mitochondrial membrane 50	protein_coding	Q3ZCQ8	0.0	0.0		0.0	0.0	0.0	-0.3231923317357783	0.0	0.5892350000000001			-0.7600574815432798			-1.0	-1.0
